65.75	213.75	22.3	-114.25	33.75
65.75	213.25	20.6	-114.25	33.25
65.75	212.75	21.5	-114.25	32.75
65.75	212.25	22.1	-114.25	32.25
65.75	211.75	22.9	-114.25	31.75
65.75	209.75	18.3	-114.25	29.75
65.75	209.25	14.7	-114.25	29.25
65.75	208.75	18.2	-114.25	28.75
65.75	207.75	19.1	-114.25	27.75
65.75	207.25	18.0	-114.25	27.25
66.25	228.75	1.4	-113.75	48.75
66.25	228.25	2.1	-113.75	48.25
66.25	227.75	5.3	-113.75	47.75
66.25	227.25	1.0	-113.75	47.25
66.25	226.75	5.3	-113.75	46.75
66.25	226.25	-0.3	-113.75	46.25
66.25	225.75	-0.9	-113.75	45.75
66.25	225.25	3.0	-113.75	45.25
66.25	224.75	1.3	-113.75	44.75
66.25	224.25	-0.1	-113.75	44.25
66.25	223.75	1.2	-113.75	43.75
66.25	223.25	6.7	-113.75	43.25
66.25	222.75	8.1	-113.75	42.75
66.25	222.25	7.5	-113.75	42.25
66.25	221.75	4.7	-113.75	41.75
66.25	221.25	9.0	-113.75	41.25
66.25	220.75	10.8	-113.75	40.75
66.25	220.25	10.0	-113.75	40.25
66.25	219.75	9.4	-113.75	39.75
66.25	219.25	8.7	-113.75	39.25
66.25	218.75	6.0	-113.75	38.75
66.25	218.25	8.2	-113.75	38.25
66.25	217.75	10.4	-113.75	37.75
66.25	217.25	13.0	-113.75	37.25
66.25	216.75	12.8	-113.75	36.75
66.25	216.25	13.8	-113.75	36.25
66.25	215.75	15.0	-113.75	35.75
66.25	215.25	14.1	-113.75	35.25
66.25	214.75	16.8	-113.75	34.75
66.25	214.25	21.6	-113.75	34.25
66.25	213.75	20.6	-113.75	33.75
66.25	213.25	20.7	-113.75	33.25
66.25	212.75	24.1	-113.75	32.75
66.25	212.25	21.4	-113.75	32.25
66.25	211.75	23.6	-113.75	31.75
66.25	209.25	15.0	-113.75	29.25
66.25	208.75	15.3	-113.75	28.75
66.25	208.25	18.5	-113.75	28.25
66.25	207.75	20.3	-113.75	27.75
66.25	207.25	19.4	-113.75	27.25
66.75	228.75	3.5	-113.25	48.75
66.75	228.25	-0.4	-113.25	48.25
66.75	227.75	0.2	-113.25	47.75
66.75	227.25	-0.2	-113.25	47.25
66.75	226.75	1.7	-113.25	46.75
66.75	226.25	2.1	-113.25	46.25
66.75	225.75	0.1	-113.25	45.75
66.75	225.25	-0.4	-113.25	45.25
66.75	224.75	1.9	-113.25	44.75
66.75	224.25	-0.4	-113.25	44.25
66.75	223.75	-0.2	-113.25	43.75
66.75	223.25	6.2	-113.25	43.25
66.75	222.75	7.9	-113.25	42.75
66.75	222.25	8.5	-113.25	42.25
66.75	221.75	8.0	-113.25	41.75
